student_id,pref_0,pref_1,pref_2,pref_3,pref_4
0,4,0,3,1,2
1,3,1,0,2,4
2,2,0,3,1,4
3,0,3,2,4,1
4,3,2,1,4,0
5,4,0,1,3,2
6,3,1,2,0,4
7,1,4,3,0,2
8,4,1,0,3,2
9,0,2,3,1,4
10,2,1,3,0,4
11,2,3,0,1,4
12,2,3,4,1,0
13,3,1,2,0,4
14,0,4,2,3,1
15,0,2,4,3,1
16,1,2,3,0,4
17,0,4,1,3,2
18,4,2,1,0,3
19,4,0,2,1,3
20,4,0,2,1,3
21,1,2,0,3,4
22,3,2,0,4,1
23,3,0,2,4,1
24,4,1,0,3,2
25,0,3,2,4,1
26,1,4,0,2,3
27,0,1,4,3,2
28,0,4,2,3,1
29,0,1,2,3,4
30,0,1,4,2,3
31,2,4,0,3,1
32,3,2,0,1,4
33,2,4,0,1,3
34,4,1,2,3,0
35,4,1,0,2,3
36,2,0,3,4,1
37,3,2,0,1,4
38,2,0,3,4,1
39,3,1,4,0,2
40,1,2,0,4,3
41,2,4,0,3,1
42,0,3,4,2,1
43,1,2,4,3,0
44,1,3,0,4,2
45,0,3,2,1,4
46,0,2,3,4,1
47,3,4,1,2,0
48,4,3,0,2,1
49,0,3,2,4,1
50,4,1,2,0,3
51,3,1,0,2,4
52,2,4,3,0,1
53,3,0,2,1,4
54,3,1,2,4,0
55,0,1,4,3,2
56,2,1,0,4,3
57,3,2,1,0,4
58,1,4,0,3,2
59,3,2,1,0,4
60,0,1,2,3,4
61,2,3,1,4,0
62,2,1,0,3,4
63,4,0,1,3,2
64,3,1,2,0,4
65,4,0,2,1,3
66,4,3,2,1,0
67,1,2,4,0,3
68,4,3,0,2,1
69,0,2,1,4,3
70,0,4,3,2,1
71,4,1,0,2,3
72,4,1,3,2,0
73,2,4,3,1,0
74,3,1,4,2,0
75,1,4,2,3,0
76,0,1,2,3,4
77,3,2,1,0,4
78,2,1,0,4,3
79,3,1,4,2,0
80,4,1,2,3,0
81,4,3,0,1,2
82,3,4,0,2,1
83,4,3,2,0,1
84,2,4,1,3,0
85,1,2,4,0,3
86,3,4,1,0,2
87,2,4,0,3,1
88,3,1,2,0,4
89,0,2,4,3,1
90,4,3,0,1,2
91,4,0,3,1,2
92,1,4,2,3,0
93,3,0,4,1,2
94,2,4,0,3,1
95,4,2,3,0,1
96,0,3,1,2,4
97,3,2,0,4,1
98,3,1,4,2,0
99,3,0,4,1,2
