student_id,pref_0,pref_1,pref_2,pref_3,pref_4
0,0,2,3,4,1
1,2,4,3,0,1
2,4,2,1,3,0
3,4,0,1,3,2
4,2,1,4,0,3
5,1,2,4,0,3
6,0,3,4,2,1
7,2,1,3,0,4
8,2,1,3,0,4
9,3,1,2,4,0
10,2,1,4,0,3
11,2,3,0,4,1
12,2,3,1,4,0
13,2,3,4,1,0
14,4,2,1,3,0
15,4,3,0,2,1
16,3,2,0,4,1
17,4,3,2,0,1
18,1,3,2,0,4
19,0,3,4,2,1
20,2,4,1,0,3
21,4,1,3,2,0
22,4,1,0,3,2
23,0,3,4,1,2
24,3,4,1,2,0
25,3,1,0,2,4
26,2,0,4,3,1
27,2,1,3,0,4
28,1,2,3,4,0
29,4,1,2,3,0
30,4,0,1,3,2
31,3,0,4,1,2
32,1,0,3,4,2
33,3,4,1,0,2
34,3,4,2,1,0
35,3,4,1,2,0
36,4,2,1,0,3
37,4,2,0,3,1
38,3,2,4,1,0
39,3,1,0,4,2
40,1,2,3,4,0
41,3,1,4,2,0
42,0,3,2,1,4
43,2,3,4,0,1
44,1,2,0,3,4
45,2,4,3,0,1
46,3,2,4,0,1
47,2,0,4,1,3
48,2,3,1,0,4
49,3,4,0,1,2
50,3,4,2,0,1
51,3,4,1,2,0
52,3,4,0,2,1
53,4,0,1,2,3
54,3,0,1,2,4
55,1,2,3,0,4
56,1,2,0,3,4
57,3,4,0,1,2
58,1,0,2,4,3
59,2,1,4,0,3
60,1,3,4,0,2
61,2,0,1,4,3
62,0,1,2,4,3
63,0,3,4,1,2
64,3,1,2,4,0
65,1,2,4,0,3
66,3,0,1,2,4
67,1,0,3,2,4
68,1,4,2,3,0
69,2,0,4,3,1
70,3,4,1,0,2
71,1,0,4,2,3
72,4,3,0,2,1
73,2,1,3,4,0
74,2,0,1,3,4
75,3,2,4,1,0
76,1,0,4,3,2
77,4,3,2,0,1
78,3,4,2,1,0
79,2,4,3,1,0
80,2,0,4,3,1
81,0,4,1,2,3
82,4,0,2,1,3
83,2,4,3,0,1
84,1,0,4,3,2
85,0,2,4,3,1
86,2,0,4,3,1
87,0,3,1,2,4
88,1,4,0,3,2
89,4,3,0,2,1
90,0,1,4,3,2
91,4,1,3,2,0
92,1,2,4,0,3
93,0,4,1,2,3
94,2,4,1,0,3
95,0,1,2,4,3
96,0,2,4,3,1
97,0,2,3,1,4
98,4,2,0,1,3
99,0,4,1,2,3
100,1,4,0,3,2
101,0,3,1,2,4
102,3,0,1,4,2
103,2,4,3,1,0
104,1,4,2,3,0
105,0,4,1,2,3
106,3,2,4,1,0
107,3,1,4,0,2
108,0,3,2,4,1
109,3,0,2,1,4
110,2,4,0,3,1
111,0,1,4,2,3
112,4,3,2,0,1
113,2,4,0,1,3
114,0,1,3,2,4
115,2,1,4,3,0
116,1,4,3,0,2
117,0,4,1,2,3
118,4,3,0,1,2
119,4,1,3,2,0
120,3,1,0,4,2
121,3,2,0,1,4
122,1,2,4,0,3
123,3,2,4,0,1
124,1,2,0,4,3
125,1,2,3,0,4
126,2,4,0,3,1
127,1,4,2,0,3
128,0,1,2,4,3
129,0,3,4,2,1
130,3,2,4,1,0
131,3,2,0,1,4
132,3,0,4,1,2
133,2,4,1,3,0
134,1,2,4,3,0
135,3,1,2,0,4
136,0,2,4,3,1
137,0,3,1,4,2
138,2,1,3,0,4
139,3,4,0,1,2
140,4,0,1,2,3
141,4,0,1,2,3
142,1,4,2,3,0
143,3,1,2,4,0
144,3,4,0,2,1
145,1,0,4,2,3
146,1,0,2,3,4
147,1,0,3,2,4
148,2,4,3,0,1
149,3,1,0,4,2
150,1,0,3,4,2
151,3,4,1,0,2
152,4,2,0,1,3
153,3,0,4,1,2
154,0,2,1,4,3
155,1,4,2,0,3
156,1,0,4,3,2
157,2,3,4,1,0
158,3,1,0,4,2
159,2,3,0,4,1
160,3,1,2,0,4
161,1,2,4,3,0
162,4,1,2,0,3
163,2,1,4,0,3
164,0,3,1,2,4
165,1,3,0,4,2
166,2,4,3,0,1
167,2,4,1,3,0
168,1,0,3,2,4
169,4,1,2,0,3
170,0,2,4,3,1
171,2,0,4,3,1
172,3,4,1,0,2
173,4,1,3,2,0
174,0,3,1,2,4
175,3,4,1,0,2
176,1,2,3,0,4
177,2,3,4,1,0
178,4,0,3,1,2
179,2,4,1,3,0
180,4,3,0,2,1
181,4,2,3,1,0
182,4,0,3,2,1
183,1,0,2,3,4
184,4,0,3,1,2
185,0,3,1,2,4
186,3,1,2,4,0
187,2,1,0,3,4
188,2,0,4,3,1
189,3,1,0,2,4
190,0,1,3,2,4
191,3,4,0,2,1
192,3,4,2,0,1
193,3,1,2,0,4
194,3,0,4,2,1
195,3,1,4,2,0
196,2,1,3,0,4
197,1,3,4,2,0
198,3,4,0,2,1
199,2,3,1,4,0
200,4,1,3,2,0
201,1,2,4,0,3
202,4,3,1,0,2
203,0,3,4,1,2
204,1,4,2,3,0
205,3,1,2,0,4
206,2,4,0,1,3
207,2,3,0,1,4
208,0,2,1,3,4
209,2,1,3,0,4
210,1,3,0,2,4
211,4,3,2,1,0
212,0,4,2,3,1
213,0,1,4,2,3
214,3,1,2,4,0
215,0,2,3,1,4
216,2,0,4,3,1
217,3,0,2,1,4
218,1,4,0,2,3
219,0,2,1,4,3
220,4,2,3,1,0
221,3,0,2,4,1
222,4,3,1,0,2
223,4,2,1,0,3
224,4,0,3,2,1
225,3,4,0,1,2
226,4,2,1,3,0
227,1,0,3,2,4
228,0,3,4,1,2
229,2,0,3,1,4
230,0,2,4,1,3
231,3,1,0,2,4
232,4,3,1,2,0
233,4,1,2,0,3
234,3,1,4,2,0
235,0,3,1,2,4
236,2,0,3,4,1
237,2,1,0,3,4
238,4,0,3,2,1
239,2,4,3,0,1
240,1,3,0,2,4
241,4,1,3,0,2
242,2,3,4,1,0
243,0,2,3,1,4
244,1,3,2,0,4
245,1,0,4,3,2
246,2,1,0,4,3
247,1,0,3,4,2
248,3,4,1,0,2
249,4,3,0,1,2
250,3,2,1,4,0
251,2,0,1,4,3
252,2,0,1,3,4
253,4,2,3,0,1
254,0,1,3,2,4
255,0,4,1,3,2
256,0,3,4,2,1
257,0,2,4,3,1
258,3,4,1,0,2
259,3,2,1,0,4
260,2,4,0,1,3
261,2,0,3,4,1
262,0,1,3,4,2
263,4,1,2,0,3
264,4,2,3,1,0
265,4,3,0,1,2
266,3,1,2,0,4
267,3,1,0,4,2
268,1,4,3,0,2
269,2,1,4,3,0
270,0,4,2,1,3
271,4,1,2,0,3
272,1,3,0,2,4
273,1,4,3,0,2
274,4,1,0,2,3
275,0,4,2,3,1
276,3,0,2,1,4
277,0,3,2,4,1
278,1,2,0,4,3
279,3,4,1,0,2
280,2,0,1,3,4
281,1,2,3,0,4
282,2,3,1,4,0
283,3,0,4,2,1
284,2,1,3,4,0
285,1,0,4,2,3
286,3,1,2,0,4
287,4,1,0,2,3
288,2,3,1,0,4
289,2,3,4,0,1
290,1,2,3,4,0
291,3,1,2,4,0
292,1,3,4,2,0
293,1,0,2,3,4
294,3,2,1,4,0
295,0,1,3,2,4
296,2,3,4,0,1
297,0,3,2,4,1
298,2,0,3,4,1
299,2,3,4,0,1
300,2,3,0,4,1
301,2,3,4,0,1
302,2,0,3,1,4
303,4,1,3,2,0
304,4,0,2,1,3
305,3,0,4,1,2
306,3,1,2,0,4
307,2,1,0,3,4
308,1,4,2,0,3
309,4,2,1,3,0
310,0,3,4,2,1
311,1,3,4,2,0
312,2,3,1,4,0
313,2,4,3,0,1
314,0,4,1,2,3
315,3,2,0,1,4
316,2,1,4,3,0
317,4,0,3,2,1
318,0,1,4,3,2
319,2,1,3,4,0
320,2,0,4,1,3
321,1,0,4,2,3
322,4,3,1,2,0
323,2,0,4,3,1
324,4,3,0,2,1
325,1,3,4,2,0
326,4,1,0,2,3
327,4,3,0,1,2
328,4,1,3,0,2
329,3,1,0,2,4
330,4,1,2,3,0
331,1,4,2,0,3
332,4,1,3,0,2
333,4,0,2,1,3
334,0,1,2,3,4
335,3,0,2,1,4
336,3,2,1,4,0
337,4,3,2,0,1
338,0,4,1,2,3
339,0,4,2,1,3
340,3,0,1,4,2
341,0,3,2,1,4
342,4,2,0,3,1
343,1,2,0,4,3
344,3,4,1,0,2
345,2,4,3,0,1
346,1,3,0,4,2
347,0,2,1,3,4
348,3,0,2,4,1
349,0,1,4,3,2
350,1,2,0,3,4
351,4,1,0,3,2
352,2,4,3,0,1
353,2,1,3,0,4
354,2,0,3,1,4
355,0,4,2,3,1
356,2,0,4,3,1
357,2,4,3,0,1
358,2,3,1,4,0
359,2,3,0,4,1
360,4,1,0,2,3
361,4,2,3,1,0
362,2,0,1,3,4
363,0,2,4,3,1
364,1,0,2,4,3
365,0,1,4,2,3
366,2,1,4,0,3
367,2,1,0,4,3
368,3,1,2,0,4
369,3,0,1,2,4
370,4,2,3,0,1
371,1,4,3,0,2
372,1,2,0,4,3
373,0,1,3,4,2
374,1,2,0,3,4
375,2,1,0,3,4
376,3,0,2,4,1
377,4,2,0,3,1
378,1,2,4,0,3
379,0,2,1,3,4
380,1,3,4,2,0
381,0,3,1,2,4
382,4,0,2,3,1
383,4,2,3,1,0
384,2,0,1,4,3
385,3,1,4,0,2
386,1,0,2,4,3
387,2,3,0,4,1
388,2,3,1,4,0
389,2,1,3,4,0
390,2,1,4,0,3
391,3,4,0,2,1
392,4,0,1,3,2
393,4,3,1,0,2
394,0,3,2,4,1
395,1,2,4,0,3
396,3,4,2,0,1
397,0,1,2,3,4
398,2,0,3,1,4
399,0,1,3,4,2
400,1,4,3,2,0
401,1,4,3,2,0
402,3,1,4,2,0
403,2,4,1,0,3
404,1,3,0,2,4
405,2,1,3,0,4
406,3,4,0,1,2
407,3,4,0,1,2
408,0,3,2,1,4
409,3,1,4,2,0
410,4,3,0,2,1
411,3,4,1,0,2
412,1,3,0,4,2
413,0,3,2,4,1
414,0,2,4,1,3
415,2,0,4,1,3
416,2,0,4,1,3
417,4,3,1,0,2
418,2,4,0,3,1
419,1,3,2,4,0
420,3,4,1,2,0
421,1,0,4,3,2
422,0,4,2,1,3
423,2,4,3,0,1
424,0,3,4,1,2
425,0,2,3,1,4
426,4,0,1,2,3
427,0,1,3,4,2
428,3,2,4,0,1
429,0,3,4,2,1
430,3,1,2,4,0
431,0,2,1,3,4
432,4,2,1,3,0
433,4,1,2,3,0
434,3,0,1,4,2
435,3,2,0,1,4
436,1,4,3,0,2
437,3,1,4,2,0
438,1,2,0,3,4
439,3,2,0,1,4
440,0,4,3,1,2
441,2,1,3,4,0
442,2,0,1,4,3
443,1,0,2,3,4
444,1,0,4,2,3
445,2,3,1,0,4
446,0,4,1,2,3
447,3,1,4,2,0
448,1,3,4,0,2
449,3,4,1,2,0
450,2,0,1,4,3
451,3,2,1,4,0
452,2,4,1,0,3
453,2,3,0,4,1
454,0,4,2,1,3
455,0,4,3,2,1
456,3,2,4,0,1
457,3,0,2,4,1
458,2,4,1,3,0
459,1,0,3,4,2
460,2,4,1,3,0
461,4,3,2,0,1
462,2,3,4,0,1
463,4,2,0,1,3
464,1,2,4,3,0
465,0,3,1,4,2
466,4,1,3,0,2
467,0,1,2,4,3
468,1,0,4,3,2
469,1,4,2,0,3
470,0,2,4,3,1
471,1,0,3,2,4
472,0,3,2,1,4
473,3,0,1,4,2
474,2,4,3,1,0
475,1,0,4,2,3
476,2,0,1,4,3
477,1,0,2,3,4
478,2,0,3,4,1
479,1,2,0,3,4
480,1,0,2,4,3
