student_id,pref_0,pref_1,pref_2,pref_3,pref_4
0,2,3,4,0,1
1,2,4,3,1,0
2,3,1,0,2,4
3,1,3,0,4,2
4,3,1,2,0,4
5,2,0,1,3,4
6,0,3,1,4,2
7,1,0,2,3,4
8,1,2,3,0,4
9,3,1,0,2,4
10,0,3,4,2,1
11,4,3,1,0,2
12,2,3,0,1,4
13,2,0,1,3,4
14,2,0,1,3,4
15,1,3,0,2,4
16,3,1,0,4,2
17,4,1,3,2,0
18,3,1,2,4,0
19,1,3,0,4,2
20,2,0,3,1,4
21,1,2,3,4,0
22,4,0,3,2,1
23,4,0,1,3,2
24,0,4,2,1,3
25,3,0,2,4,1
26,1,2,0,3,4
27,1,3,0,2,4
28,1,4,3,0,2
29,0,2,4,3,1
30,3,0,4,1,2
31,0,1,2,4,3
32,2,4,1,3,0
33,0,2,3,4,1
34,0,3,4,2,1
35,4,2,1,3,0
36,4,3,1,2,0
37,4,3,0,2,1
38,3,0,4,1,2
39,3,2,0,1,4
40,1,4,3,0,2
41,1,0,3,4,2
42,3,4,2,0,1
43,1,0,2,3,4
44,0,1,2,4,3
45,1,2,0,4,3
46,1,2,3,0,4
47,2,0,4,3,1
48,0,3,1,4,2
49,3,0,4,2,1
50,0,1,3,4,2
51,1,4,3,0,2
52,4,3,1,0,2
53,1,4,2,3,0
54,0,1,2,3,4
55,4,1,2,0,3
56,3,1,4,0,2
57,4,3,1,0,2
58,1,4,0,2,3
59,3,4,1,2,0
60,0,4,1,2,3
61,4,0,1,2,3
62,0,1,2,3,4
63,3,0,2,4,1
64,3,0,4,1,2
65,1,3,0,2,4
66,1,2,4,3,0
67,4,3,0,1,2
68,0,2,3,4,1
69,4,1,0,3,2
70,3,2,0,1,4
71,1,3,2,4,0
72,3,0,1,2,4
73,0,2,4,3,1
74,2,4,1,3,0
75,2,3,1,0,4
76,1,0,4,2,3
77,2,1,4,3,0
78,2,1,4,0,3
79,2,1,0,4,3
80,3,1,4,2,0
81,4,1,2,0,3
82,4,0,1,2,3
83,0,3,4,2,1
84,1,3,0,2,4
85,1,4,0,2,3
86,2,1,3,4,0
87,0,4,2,1,3
88,1,4,3,2,0
89,2,4,0,3,1
90,1,3,4,2,0
91,2,3,1,0,4
92,3,1,0,4,2
93,0,2,4,1,3
94,2,1,3,0,4
95,0,3,1,4,2
96,3,1,0,2,4
97,1,2,3,0,4
98,3,0,1,4,2
99,4,0,2,3,1
100,3,2,4,1,0
101,0,1,3,2,4
102,4,3,0,1,2
103,1,3,2,4,0
104,1,3,0,2,4
105,0,3,1,2,4
106,0,4,2,3,1
107,4,1,2,3,0
108,1,0,3,2,4
109,3,2,1,0,4
110,3,2,4,0,1
111,4,1,0,3,2
112,2,3,0,1,4
113,3,2,0,1,4
114,3,1,4,0,2
115,3,4,2,0,1
116,2,1,0,3,4
117,2,0,3,4,1
118,4,0,2,1,3
119,2,0,1,4,3
120,2,1,4,3,0
121,3,4,0,2,1
122,4,3,1,2,0
123,3,2,1,4,0
124,0,4,2,3,1
125,2,3,1,0,4
126,1,2,3,4,0
127,0,2,1,4,3
128,4,1,3,0,2
129,0,2,1,3,4
130,1,2,4,0,3
131,2,4,0,1,3
132,3,1,2,4,0
133,3,2,4,0,1
134,3,2,0,4,1
135,3,4,1,0,2
136,2,0,1,4,3
137,3,4,2,1,0
138,1,4,2,0,3
139,0,3,2,1,4
140,0,1,3,2,4
141,1,2,0,3,4
142,1,0,2,4,3
143,1,2,0,4,3
144,0,3,2,4,1
145,2,4,3,0,1
146,2,4,3,1,0
147,0,2,3,1,4
148,1,2,4,0,3
149,1,4,2,0,3
150,2,0,4,1,3
151,3,1,0,2,4
152,1,4,3,0,2
153,0,3,4,1,2
154,2,3,0,4,1
155,1,3,2,4,0
156,2,4,3,1,0
157,3,4,2,1,0
158,4,2,0,1,3
159,1,4,0,2,3
160,1,4,3,0,2
161,3,0,1,2,4
162,4,0,2,3,1
163,2,0,1,4,3
164,4,2,0,1,3
165,0,2,4,3,1
166,2,0,3,1,4
167,1,2,4,0,3
168,1,4,2,0,3
169,3,0,1,2,4
170,4,3,1,2,0
171,2,4,3,1,0
172,2,1,3,0,4
173,0,2,1,4,3
174,3,4,1,2,0
175,1,4,2,0,3
176,4,3,1,0,2
177,3,0,1,2,4
178,2,1,4,3,0
179,1,3,2,0,4
180,2,4,0,3,1
181,0,2,4,1,3
182,0,4,1,3,2
183,1,4,0,3,2
184,3,1,4,2,0
185,0,4,2,3,1
186,1,2,4,3,0
187,3,2,1,4,0
188,4,1,3,0,2
189,2,4,3,1,0
190,3,2,4,1,0
191,0,2,4,1,3
192,2,1,4,3,0
193,4,3,2,1,0
194,3,2,0,1,4
195,2,4,0,1,3
196,2,1,3,4,0
197,2,1,0,3,4
198,3,4,2,1,0
199,3,2,1,4,0
200,4,1,2,3,0
201,4,3,2,1,0
202,3,0,1,2,4
203,2,4,3,0,1
204,3,1,0,4,2
205,4,1,0,2,3
206,2,1,4,0,3
207,0,3,4,1,2
208,0,4,2,3,1
209,3,4,1,2,0
210,0,2,4,3,1
211,1,2,4,0,3
212,1,3,0,2,4
213,2,3,4,0,1
214,2,4,0,1,3
215,2,4,0,1,3
216,3,1,0,4,2
217,0,4,1,3,2
218,0,3,2,1,4
219,2,4,3,1,0
220,3,4,1,2,0
221,3,2,4,1,0
222,3,1,2,0,4
223,1,0,2,3,4
224,1,4,3,2,0
225,2,0,4,1,3
226,2,4,0,3,1
227,4,0,3,1,2
228,4,0,3,1,2
229,4,1,2,3,0
230,4,0,1,2,3
231,2,1,4,0,3
232,0,2,3,1,4
